candidate_id,response_delay_hours,number_of_active_offers,past_job_switches,avg_tenure_months,notice_period_days,salary_expectation_lpa,salary_offered_lpa,salary_hike_percent,interview_sentiment,communication_score,technical_score,background_verified,joined
2395,52.995778572889606,2,0,13,60,10.744764438316745,11.857154636564614,10.352857939639804,0.81809489504588,36,41,0,0
2396,10.187053828174562,0,0,22,30,12.886629630061853,16.350018573181195,26.875832103065722,0.1820676122780246,70,51,0,1
2397,4.026708084604798,1,1,14,30,24.632286467675296,30.63830385527748,24.38270355244456,0.0562249158241932,66,82,0,1
2398,0.6186517055202398,0,3,37,60,7.29079130371491,9.386903842785769,28.75013769771214,0.947893822684675,56,79,1,1
2399,24.910962192494573,2,1,11,0,15.357053486759588,17.81712485708133,16.019162611126827,0.003778185203477058,50,40,1,1
2400,24.31400119192368,0,5,45,15,6.07629425612667,7.111244826917648,17.032594656643685,0.9768293218758518,72,97,1,1
2401,9.994350410657798,0,0,26,90,10.688422578541452,12.291784294242127,15.000919957259686,0.7288533698737658,80,42,1,1
2402,1.7859151146305887,1,4,12,0,15.07804439716657,17.32659650555046,14.912756914327902,0.32849891969782763,42,47,1,1
2403,12.64809475468191,1,4,12,60,23.87926666527209,22.89659037944716,-4.115186197296619,0.6978198430863103,82,65,1,1
2404,8.9479134126788,0,5,44,15,12.215792646953144,13.651094319285548,11.74955824655714,0.8178751571851274,92,79,1,1
2405,27.131436555808836,3,0,32,15,5.363040620508066,5.654935762208143,5.442717338069019,0.2453620559864359,86,50,1,1
2406,22.340261904140053,0,3,13,15,12.151390407166655,13.087228357894169,7.701488631091753,0.7708956832795819,54,60,1,1
2407,10.883776477413402,1,4,14,60,7.060564693353532,7.83327451184287,10.944022922369488,0.8043696250082402,42,44,1,1
2408,5.898315581381959,1,3,33,0,8.82978187912035,8.400287767659494,-4.864153127909929,0.24935463012534542,66,79,1,1
2409,106.22040742474871,1,4,20,90,16.979903086464798,17.723539530451056,4.3795093540847905,0.04192635437798353,59,65,1,0
2410,14.52334253916705,1,3,7,15,5.4159011902773155,5.011765692159252,-7.462017564935857,0.20412228455809767,41,60,1,1
2411,27.975154524463793,0,4,12,15,13.759198881250784,17.775058450767677,29.186725216895987,0.20064640888939445,94,48,1,1
2412,3.635185970272381,0,3,23,0,16.798693306226053,15.915270377339777,-5.25887884719495,0.06524045417548319,47,56,1,1
2413,15.953617974454094,1,5,27,15,12.859026239717435,12.902874174371956,0.34098954179818153,0.7260073846551959,91,76,1,1
2414,0.6701510981502075,2,1,15,15,4.401653363098338,5.530753030120412,25.6517170681359,0.3799749244584082,53,90,1,1
2415,16.898816867296848,1,3,38,60,24.695906494960173,26.994700711904056,9.308401849565676,0.8843861674538583,89,90,1,1
2416,79.79327972429157,2,1,12,30,11.709431114151242,11.173781789824947,-4.574511939174779,0.25217110566518597,46,41,1,0
2417,11.636254675073808,0,1,8,0,20.350120925598606,21.44276399800217,5.3692215215739525,0.45323216509992736,89,90,0,1
2418,0.9546412985947952,0,0,19,0,10.838576335936517,10.25705634231694,-5.365280232344565,0.6390174289267628,38,94,1,1
2419,0.7546810734200768,1,5,41,0,13.975351896861795,13.697052313030404,-1.9913601166199173,0.877464949671778,81,86,1,1
2420,11.784032703121955,1,1,18,60,12.157736494830926,11.194988912980874,-7.918806122006196,0.5246211016193748,44,79,1,1
2421,4.185193772427141,1,2,21,60,11.193323819701762,12.036080339005453,7.529099781964012,0.3735246278123828,57,67,1,1
2422,0.5670978499488135,1,1,21,90,4.458878921363354,5.451668149375437,22.265444869010402,0.8670150784720089,38,95,1,0
2423,33.875109699429856,1,3,10,60,11.560439694944574,13.114020266832652,13.438767147995812,0.31024642468761054,85,66,1,1
2424,14.722912906891569,0,1,30,0,22.67928979839013,25.911953178942678,14.253812219384471,0.07942369963257645,65,79,1,1
2425,8.194252147904054,0,3,43,90,18.498260110467356,18.132616324414858,-1.9766387966703762,0.44504210751024,85,40,1,1
2426,55.28201446371704,1,3,43,30,7.053880041004237,7.318806403760656,3.7557537300946633,0.7850933064979919,49,85,1,0
2427,2.9629301639487675,1,2,43,15,16.414255097077522,20.32243739186333,23.80968415363326,0.030780831753523086,84,50,1,1
2428,74.92134115538339,2,1,44,15,22.736848058926302,21.26219233866127,-6.485752626939405,0.5858822449895921,89,78,1,0
2429,9.04389925177263,0,1,46,90,18.700714860261964,23.24820998388913,24.317226146741337,0.5944640485272361,64,57,1,1
2430,52.628811253634595,0,4,31,30,7.122372239490631,7.78814318177629,9.347601050591429,0.9285417634273816,30,66,0,1
2431,22.168202896434536,0,4,18,15,22.22448243142443,27.44410154028085,23.48589725300469,0.2864648171450218,74,86,1,1
2432,42.06656523303322,0,0,31,90,10.332424279066172,10.613492750619395,2.7202567757760048,0.2788366132106962,98,49,1,1
2433,99.26375030400678,1,3,6,60,13.535599030559178,14.01661605828684,3.553718063320836,0.44048365133967815,69,75,1,1
2434,8.16592715756668,1,2,13,0,15.048997953472075,18.068458208210718,20.06419473292572,0.35691490147151517,67,60,1,1
2435,77.94416798303172,1,4,9,30,21.8606386919421,26.538781911181676,21.39984693568882,0.7363458626893268,53,67,1,0
2436,11.842735912598926,1,1,26,15,23.563757398100883,23.37189825026072,-0.814212880394131,0.6417520771315496,33,40,1,0
2437,11.687177357039044,1,0,27,0,23.522710433601677,30.324267575417558,28.914852992876217,0.7589210379062663,98,53,1,1
2438,9.98645130313151,2,2,42,90,4.167037806849353,3.8911634096415564,-6.620395830206832,0.8200417911986891,42,59,1,1
2439,18.710243925453128,0,5,8,15,23.3596581972946,21.663774698992203,-7.259881475914772,0.9229811327341477,50,91,1,1
2440,4.017777117885278,1,1,24,0,5.142126286033019,5.852776808976171,13.820168611444112,0.43093673178464764,61,96,1,1
2441,19.362951414997617,0,1,6,60,9.581246793166143,11.393025179250444,18.909630710864874,0.9846973894715495,67,48,1,1
2442,18.725802914148304,3,5,34,30,14.814744949284492,19.027383626265326,28.435445168998957,0.21566081340365273,61,84,1,0
2443,34.441731319355895,2,3,28,90,14.078439469092274,14.95099738747948,6.197831231954475,0.7143651619473286,86,66,1,0
2444,43.04786514500288,2,3,38,15,16.69890567163523,15.19795064567996,-8.988343640414676,0.5340093173071893,77,97,1,1
2445,13.934566357081572,0,4,46,60,14.068370803477123,16.054241426885834,14.115853577856264,0.8169005946848834,59,88,1,1
2446,8.640329395894721,1,4,28,30,23.621889272448836,23.99696727370525,1.5878408239508628,0.476770520606426,67,95,1,0
2447,7.204961017011295,0,1,10,30,9.051525812506327,9.713906048435891,7.31788484781611,0.7839386353624312,73,91,1,1
2448,5.194699850642925,2,1,12,60,9.754518574808202,10.684980572460958,9.53877928999742,0.930168714647678,55,43,0,0
2449,1.4250229874011393,0,4,11,15,23.33549664955418,21.604120509291317,-7.419495570478639,0.7322942661400873,31,76,1,0
2450,10.061553562007754,1,5,27,30,5.6115297886503805,6.141217314114516,9.439271382564105,0.7760942862183243,72,57,1,1
2451,7.561202560924055,0,4,18,90,16.800777260001006,17.98570023941576,7.05278667217259,0.06717543126585612,72,70,1,1
2452,81.44992277831186,1,1,17,0,18.316454993377825,21.705323480404584,18.501770611463726,0.20495766223228062,92,88,1,1
2453,19.57888439169877,1,2,9,90,14.616376192024529,16.92965691388045,15.82663644849378,0.9743037405035937,87,92,1,1
2454,10.23845989241042,0,1,13,30,18.578869455285883,18.097421969191814,-2.591371273977558,0.6931870037873944,77,78,1,1
2455,20.84674856694174,0,2,42,0,7.627847566251306,7.494021307858517,-1.754443271584118,0.5614490173110046,34,49,1,0
2456,3.5973421800514744,2,2,36,60,21.905276888202337,21.91409313806301,0.04024715097493386,0.36697637339645006,64,48,1,0
2457,14.08957616262967,0,1,42,0,6.940539478867597,6.743290569238157,-2.8419823881129047,0.04438900120691791,45,67,1,1
2458,23.61902893876827,0,0,31,0,12.417061330630744,14.43961784060104,16.28852798673868,0.369135907964135,78,67,1,1
2459,16.1084585035074,1,4,13,0,5.580409627472322,7.242099763068376,29.77720716801083,0.4989128732895759,89,52,1,0
2460,12.33107267653805,0,3,45,30,15.449432655165403,17.934370945917912,16.084333620637448,0.21145950938688673,80,57,1,1
2461,122.18499033461904,1,1,38,15,18.064661955938423,20.641994579085267,14.267261847651646,0.17313679127383252,88,51,1,0
2462,50.949360005923126,1,2,34,30,23.765654337001102,25.28597113014212,6.397117334042905,0.5084165513575168,93,47,1,1
2463,23.438099611363388,0,1,10,15,19.526060113816015,20.014838472389556,2.503210354390421,0.5859042356275439,42,62,1,1
2464,20.220554889147284,0,4,33,60,15.363161245537173,19.425634334556086,26.442950276259168,0.23991791885452485,55,89,1,1
2465,23.2637674396789,0,5,45,60,23.584957360577008,30.368008778104066,28.76007496568614,0.587389474456213,99,44,1,0
2466,5.394840782058841,2,2,22,60,14.047173598858407,15.433776710275678,9.871047023509115,0.9003399638742949,32,46,0,0
2467,12.066108520564725,0,3,28,60,15.785318715076258,16.03914976870626,1.608019820262308,0.4731732580213538,41,54,1,1
2468,0.9662199927782451,1,3,14,60,16.51806908107201,19.95463490382757,20.8048883067907,0.8573901695871814,70,42,1,1
2469,15.48954309704591,0,3,7,90,12.609574243617903,12.016706314659022,-4.7017283653248665,0.9272714445333184,94,57,0,1
2470,18.79501641007139,0,5,37,30,21.608136501882306,26.064496908990147,20.623529505747257,0.0923940289370857,92,77,1,0
2471,6.202718531014697,0,0,36,15,7.888694715746242,9.683998729331151,22.757934972453548,0.09581157965679699,79,65,1,1
2472,79.80091132559464,2,2,12,60,15.651685997803767,14.868500326499989,-5.003842214913297,0.4760441828876014,76,77,1,1
2473,57.645696417567436,1,5,35,90,19.166898379931077,24.739570343415547,29.074458751862544,0.5881024443177026,37,98,1,0
2474,30.73558880457108,0,2,8,90,22.98349960940812,29.74535818495151,29.420491615539145,0.4258834644650292,60,91,1,1
2475,18.29410231358238,0,5,14,90,22.562286325119846,28.759870932168212,27.468779173094042,0.32645077041750303,40,72,1,1
2476,48.95960695638289,1,5,15,30,14.68354607803298,16.128611462319757,9.841392376250562,0.6409941161261559,46,60,1,1
2477,3.3602920578295423,1,0,31,60,17.506390474430177,17.478899435130618,-0.15703430892685757,0.002081512349920267,56,56,1,1
2478,37.51387899427763,0,2,6,90,12.278992458715322,13.909688241184325,13.280371235276519,0.9680732808637424,56,82,1,1
2479,3.1998391092485723,0,5,35,90,13.831733020484206,14.7719248144374,6.797353538857418,0.23207908818802214,85,98,0,1
2480,37.94165441218004,1,0,43,60,23.03158164403404,22.625752689743553,-1.7620542113121072,0.9170987685830071,98,95,0,1
2481,7.743429594992223,1,1,20,30,23.544783857041953,25.180453267249675,6.947056384713907,0.10901474453450599,76,41,1,1
2482,50.31138302281078,0,4,30,90,22.803695219407413,26.57898228628837,16.55559342710362,0.23808718204457258,48,64,0,1
2483,69.19573311240393,1,5,11,15,6.905788098086402,6.411094207326482,-7.163467568560361,0.23487370108750039,86,80,1,1
2484,3.86648220515063,0,3,23,0,21.85176444794336,22.58089665526998,3.336720057840665,0.9961529042006462,60,58,1,1
2485,14.907678707018798,0,0,6,0,23.915638351451086,21.69430497792621,-9.288204399486991,0.00460054572588442,45,77,1,1
2486,95.10365311543131,1,0,8,0,11.586243586045697,13.901154224611295,19.979820218467033,0.6396382093034958,74,64,1,0
2487,15.852019019697147,0,5,22,30,14.891572077855054,17.218774946616115,15.627650704668017,0.8696865810608528,56,78,1,1
2488,47.802693006365104,1,0,13,90,20.361000372072912,18.835327278059754,-7.493114611921358,0.6722736540247367,90,43,1,1
2489,21.324217126182,0,1,45,0,15.803640888878624,20.321823177575816,28.589502384078706,0.36273381821694417,55,42,1,1
2490,11.29275891072874,0,0,22,0,24.863153955831237,22.60181586327681,-9.095137714915968,0.9583093627029349,58,73,1,1
2491,8.077661257441822,1,4,30,60,13.569980668293395,15.415284428557813,13.598425859043536,0.893520754589041,73,81,1,1
2492,5.452333269801273,0,4,46,90,18.99279693535493,22.991673061485997,21.054698471962237,0.43395492024951776,58,49,1,1
2493,34.43128870120693,0,3,17,90,20.64441394412743,25.086235602333517,21.515852521788933,0.5733284926111635,31,88,1,1
2494,11.727385027257021,0,1,34,60,14.376108730927228,13.135652592691498,-8.628594576271848,0.9675191878052407,35,66,1,1
2495,17.18295037473749,1,4,30,90,21.996659919938892,27.772236095536222,26.256605305617576,0.9825603619264701,38,87,1,0
2496,16.269953889813817,0,5,41,15,15.469246415351126,19.605423867268765,26.738066877084876,0.4498232757179522,44,65,0,1
2497,20.665031068165202,1,2,30,30,12.64466673283426,14.219637729774236,12.455614926174901,0.8473500281430886,87,66,1,0
2498,48.162355629915524,1,2,34,60,6.264297150890887,6.845832399514245,9.283327955485861,0.30198022695393634,31,40,1,1
2499,94.79257899205638,0,2,16,0,12.261685103358907,11.25557687440709,-8.205301477496011,0.3718128729306647,32,83,1,0
2500,12.565116965968006,1,5,9,90,19.412665549398966,21.835010123516415,12.478165700394749,0.16482188299022626,81,59,1,1
2501,42.179225805536475,1,0,19,15,23.347014645282254,24.83542494777874,6.3751632708092325,0.2091845927767303,84,91,1,1
2502,34.70789751606207,0,5,43,15,9.285267481066516,11.227026414508439,20.912256296346246,0.6568733022593589,82,64,1,1
2503,20.453059100271908,3,0,22,30,11.459945863940554,12.16534480228641,6.155342675443514,0.5107816180070809,69,49,1,0
2504,74.99130396475044,0,2,7,15,7.23318087619295,8.487648312948188,17.3432333329884,0.23113186062560287,68,40,1,1
2505,5.369684920906804,0,3,13,90,18.505180778808345,17.405293132355247,-5.943674150498767,0.40290961636165257,72,55,1,1
2506,2.776978267674348,0,3,41,90,24.16395703020843,23.032622510330572,-4.681909169361317,0.37318345986368173,42,50,1,1
2507,46.17331658142687,1,0,15,15,17.459996616811686,16.689732737557886,-4.411592374033665,0.9873602045353342,66,43,1,0
2508,13.879235086739435,1,2,12,90,16.95860713013075,15.571566043320354,-8.178980008010264,0.8535658372113794,84,74,1,0
2509,45.05073146478223,0,5,41,90,15.623288540509112,17.443894471928918,11.653154370792144,0.38796633338382425,61,96,1,1
2510,53.658476142890805,0,3,21,0,5.857570554396267,7.132102288242305,21.758709041745437,0.9139165788960331,43,52,1,1
2511,1.5478389285020016,2,0,19,60,19.319580355017056,22.104777639260337,14.416448147746646,0.34263539162817114,94,60,1,1
2512,51.58947811368775,0,5,21,90,16.643040414536365,18.806335331799254,12.99819542211424,0.6679015127348594,56,54,1,0
2513,14.274849568042193,1,2,30,90,17.891012145982028,20.97273131934357,17.224957136109463,0.9666499966821125,53,96,1,0
2514,17.141589797906537,1,1,46,30,22.875032953575854,23.695288841338375,3.5858129228806086,0.39027886398855227,51,49,1,1
2515,23.64203981004725,0,2,9,60,20.463176528281377,21.379550900760407,4.478162865929168,0.6798849651049338,74,77,1,1
2516,62.61297502955462,1,2,34,60,20.399220295245048,20.923644252047303,2.570803928836909,0.2959238110626332,37,50,0,0
2517,0.4632280647740602,0,5,11,60,23.4708591464663,27.80929661579835,18.484357314143022,0.26631231559797464,96,96,1,1
2518,15.548989534507758,1,5,6,15,24.78863398072299,23.912507829636304,-3.534386573169023,0.5741566664315519,93,71,1,1
2519,27.932678355207802,0,4,44,0,16.206937371182253,14.670683594973491,-9.478988787483022,0.9792645980332182,76,72,1,1
2520,30.78433002108251,0,4,6,0,6.286513936654481,7.157061451510965,13.847857868899698,0.45313384872016993,50,59,1,0
2521,28.30525597706659,0,5,45,30,13.641728063284164,17.419839380800006,27.695254589368233,0.9376369703165807,61,75,1,1
2522,3.464950934287424,1,5,8,60,20.539624075694533,23.492465477667544,14.376316679852197,0.9143635202447616,74,69,1,1
2523,8.539484911434577,1,1,6,60,4.5822318199988334,5.559020042267692,21.31686611763582,0.25376261234499475,73,97,1,1
2524,10.662770937824032,3,1,6,90,5.194636205479131,6.073133776172109,16.91162837864119,0.4018194070843274,70,49,1,1
2525,39.16497030687651,0,2,44,15,5.410313430039248,5.945797369895066,9.897466140920669,0.6433024784941831,81,93,1,1
2526,7.842795580239168,0,3,26,15,19.351750924894525,22.977436162668166,18.73569607135383,0.5180458844113917,40,97,1,0
2527,5.678762189669965,2,1,35,30,14.524499199826613,17.859929154847546,22.964164954208886,0.09595852986317432,47,54,1,0
2528,75.76869285480021,0,2,37,0,11.746856813932464,11.62812731079704,-1.010734233132075,0.9936980301271583,40,68,1,0
2529,0.21366714413484567,1,0,38,60,6.217957950496456,6.432180232856557,3.4452192193258075,0.75265400121128,56,40,1,1
2530,147.09175185369807,1,4,27,30,19.377045254323672,19.173398186200444,-1.0509706998686374,0.43769403822471176,72,97,1,1
2531,27.10919650648208,1,3,35,15,10.741416021568893,11.610065551291735,8.086918223617653,0.6181685496662913,94,60,1,1
2532,42.31183239452088,0,2,9,15,9.571805471358012,12.003291208609882,25.4025820366667,0.08757281726623012,83,54,1,1
2533,8.376426204118095,2,5,28,15,17.69870323262457,18.372720121953815,3.8082840334132984,0.49530165368961,58,42,1,0
2534,0.34604951371227655,0,0,30,60,15.739228744533678,16.522833880192195,4.978675565222136,0.9308324158174878,50,72,0,1
2535,32.13390908243281,4,4,17,60,11.610623478079333,14.445321136132248,24.41468938687727,0.8966009580549783,58,77,1,0
2536,43.11933447584162,0,0,22,60,17.47123688691735,19.325804005376302,10.614973229787022,0.3373808454831456,38,58,1,0
2537,32.373758485154255,2,2,20,90,9.695651928066482,10.802697585585001,11.417959985897383,0.5313678638213388,90,43,1,1
2538,3.6994243610453204,0,1,15,0,20.69143549369086,25.746776972977756,24.432048133288514,0.6973835240876468,91,51,0,1
2539,33.602422166502095,1,4,40,15,8.815697956460731,9.663862382088585,9.621069481018937,0.34000926690790534,34,64,1,0
2540,35.160080345472394,0,0,34,15,7.335591603022328,8.601883533921692,17.26230138517581,0.06487921809393848,44,73,1,1
2541,25.788629935965147,1,1,17,90,20.431227599476372,19.08803510399035,-6.574213365037579,0.5054416567178047,86,56,1,1
2542,34.87031341661792,1,3,6,15,18.865732644656596,18.327166636874463,-2.8547314749245816,0.6016357358233364,34,97,1,1
2543,44.88702419229132,1,2,6,15,7.8354184897377674,8.319259344724784,6.175048028649839,0.005841600121510249,49,45,1,1
